11416,614558734851; 594,1188696453764
13500,912959423122; 588,734842983209
15965,735709143379; 583,1843000325207
18880,55404107341; 577,8002733703531
22327,52235111489; 572,3052358491718
26403,793726341042; 566,6436820394699
31224,25821279503; 561,3151608068092
36924,78100094626; 555,8756287151348
43666,03179732636; 550,4360966234605
51638,01331350513; 544,7745428137584
61065,416508238544; 539,2795052925771
72213,9535207372; 533,7844677713958
85397,84678929712; 528,3449356797214
100988,68543672896; 523,0164144470607
119425,89854053265; 517,3548606373588
141229,14047781494; 511,8598231161775
167012,93742690852; 506,4757964540099
197504,00783856792; 500,92525350332176
233561,7450556387; 495,3747105526335
276202,4393855507; 489,93517846095915
326627,9223267292; 484,3291300807641
386259,4402888444; 478,94510341859643
456777,71254047425; 473,45006589741513
540170,3024207847; 468,0105338057408
638787,6369767222; 462,5154962845595
755409,2539438423; 457,07596419288495
893322,1432474074; 451,5254212421968
1056413,3910854463; 445,9748782915086
1249279,7377749218; 440,59085162934105
1477357,1372579683; 435,09581410815974
1747073,9699136042; 429,378754868951
2066032,2269906972; 424,161244495304
2443221,773360417; 418,61070154461584
2889273,7276015873; 413,1711694529414
3416760,100957611; 407,6761319317601
4040548,1405137638; 402,1255889810719
4778219,363786635; 396,57504603038365
5650565,095250294; 391,1355139387093
6682172,471537182; 385,6959818470348
7902117,431918813; 380,1454388963467
9344784,226060322; 374,4838850866447
11050834,536942756; 369,21086928349087
13068353,533762857; 363,71583176230956
15454205,156406172; 358,3318051001421
18275634,83029851; 352,8367675789608
21612164,784286488; 347,2862246282725
25557835,391238425; 341,73568167758435
30223855,703736; 336,24064415640305
35741737,890424356; 330,8011120647285
42267003,91736872; 325,3615799730542
49983568,94753814; 319,7000261633523
59108925,00489378; 314,2604940716777
69900271,0050828; 308,93197283901713
82661761,92816043; 303,4924407473427
97753081,45187326; 297,9418977966544
115599579,66588219; 292,3358494164594
136704261,59923914; 286,8408118952781
161661964,45875865; 281,2902689445899
191176123,16491532; 275,90624228242234
226078596,72329113; 270,4667101907479
267353114,23949158; 264,805156381046
316163001,4053893; 259,5321405778923
373883968,9300292; 254,1481139157246
442142887,0598019; 248,54206553552967
522863639,0509729; 243,04702801434837
618321345,978476; 237,4964850636601
731206491,211687; 231,94594211297192
864700751,9108335; 226,50641002129737
1022566674,86106; 221,1223833591299
1209253724,1649466; 215,51633497893476
1430023689,7564516; 210,07680288726044
1691098991,3856282; 204,69277622509276
1999838058,0342238; 199,3087495629253
2364942725,8454957; 194,70179891385408
2796703500,096022; 189,70631025823468
3307289593,9384923; 185,0438541796567
3911091918,681491; 180,82544153713366
4625128692,815688; 176,1074800290487
5469525101,910329; 171,22300223244304
6468080528,633916; 166,72706244238566
7648939340,32427; 162,28662808183503
9045384140,311104; 157,62417200325694
10696773840,845146; 152,85070506566512
12649652997,296991; 148,68779785264894
14959063670,302063; 145,3574720822361
17690096790,794777; 141,91613545280939
21169241943,45924; 137,98141722776597
24865010586,295067; 134,45373881910643
29255505363,004272; 132,36920157762563
34649379026,59214; 128,3617095672288
40912799872,51437; 125,65304460729294
48382131775,00193; 122,37822426638695
57215118065,44056; 118,82587677794652
67660717193,401215; 116,30037973538333
80013339234,73404; 112,77578496169633
90391295848,40256; 110,28914171978806
