7606627.71633155,996.089190134216
8791989.67309731,976.987393036776
9634081.85882297,965.805427795261
11392948.404342,944.104390727484
12484159.0609046,931.491971274106
14429600.2951637,910.076588934614
15811659.8861665,898.704914064391
18556368.9501191,877.989494837716
20333688.2907175,865.3072971301
23502343.5002792,843.983498749294
25950432.2279394,831.726512278437
30223855.703736,812.04904458354
33372081.3457393,798.47135927988
38867675.1996841,776.898249011539
42916272.2055774,765.663950079346
49983568.9475381,744.015246702247
54770969.1141006,731.594717448022
64770347.0156102,709.823902126008
70974017.0739909,698.136044541273
81411195.2337766,677.900350812479
89208717.0560238,665.410043304016
106302469.994264,642.880389467172
116484065.131871,631.279754700234
134636101.030815,609.953775748983
147531476.57266,597.393689986283
174465872.850084,576.024099626133
191176123.164915,564.54557680411
219289781.368723,543.838879859214
240293242.265082,531.209015842277
284162886.630548,509.909203736364
311379859.716519,498.360902660104
368227582.854998,476.85175579148
403496228.704261,464.29167002878
466374168.448518,442.769439737486
514953381.182651,430.710885177116
599754044.568808,411.085751172897
657198174.176255,398.229107829689
819773719.810638,375.394174130558
926100692.02039,363.956355290173
1129080901.83501,344.621964011942
1285285304.81091,331.596689887661
1615501810.66417,309.00598007836
1825036968.93562,297.43441958402
2259222715.63184,277.053354492231
2571778295.05164,264.180720299094
3257254533.9738,242.491973719279
3764841568.86782,232.660574517873
4915932713.65809,213.185106939646
5725470762.17522,202.836427971585
7533220674.72549,190.538891700838
8707143407.99781,184.197396379677
11369331308.8765,172.888165117649
13241591735.7049,165.931484619454
15859266534.1776,156.162529026242
18517902389.8018,152.040325794865
21898662433.5605,141.361081157741
25896638090.2371,141.586803237735
30391974936.836,138.832808843702
39083875402.9608,133.978859033325
45868353936.2201,130.681836520616
58094006047.1535,122.526238745072
68700061219.7017,120.574297807413
81242433303.0139,116.960894346515
93426716969.4007,121.157104817236
